numero_de_cliente	foto_mes	active_quarter	cliente_vip	internet	cliente_edad	cliente_antiguedad	mrentabilidad	mrentabilidad_annual	mcomisiones	mactivos_margen	mpasivos_margen	cproductos	tpaquete1	tpaquete2	tpaquete7	tpaquete9	tcuentas	ccuenta_corriente	mcuenta_corriente_adicional	mcuenta_corriente	ccaja_ahorro	mcaja_ahorro	mcaja_ahorro_adicional	mcaja_ahorro_dolares	mdescubierto_preacordado	mcuentas_saldo	ctarjeta_debito	ctarjeta_debito_trx	mautoservicio	ctarjeta_visa	ctarjeta_visa_trx	mtarjeta_visa_consumo	ctarjeta_master	ctarjeta_master_trx	mtarjeta_master_consumo	cprestamos_personales	mprestamos_personales	cprestamos_prendarios	mprestamos_prendarios	cprestamos_hipotecarios	mprestamos_hipotecarios	cplazo_fijo	mplazo_fijo_dolares	mplazo_fijo_pesos	cinversion1	minversion1_pesos	minversion1_dolares	cinversion2	minversion2	cseguro_vida	cseguro_auto	cseguro_vivienda	cseguro_accidentes_personales	ccaja_seguridad	cpayroll_trx	mpayroll	mpayroll2	cpayroll2_trx	ccuenta_debitos_automaticos	mcuenta_debitos_automaticos	ctarjeta_visa_debitos_automaticos	mtarjeta_visa_debitos_automaticos	ctarjeta_master_debitos_automaticos	mttarjeta_master_debitos_automaticos	cpagodeservicios	mpagodeservicios	cpagomiscuentas	mpagomiscuentas	ccajeros_propios_descuentos	mcajeros_propios_descuentos	ctarjeta_visa_descuentos	mtarjeta_visa_descuentos	ctarjeta_master_descuentos	mtarjeta_master_descuentos	ccomisiones_mantenimiento	mcomisiones_mantenimiento	ccomisiones_otras	mcomisiones_otras	cforex	cforex_buy	mforex_buy	cforex_sell	mforex_sell	ctransferencias_recibidas	mtransferencias_recibidas	ctransferencias_emitidas	mtransferencias_emitidas	cextraccion_autoservicio	mextraccion_autoservicio	ccheques_depositados	mcheques_depositados	ccheques_emitidos	mcheques_emitidos	ccheques_depositados_rechazados	mcheques_depositados_rechazados	ccheques_emitidos_rechazados	mcheques_emitidos_rechazados	tcallcenter	ccallcenter_trx	thomebanking	chomebanking_trx	ccajas_trx	ccajas_consultas	ccajas_depositos	ccajas_extracciones	ccajas_otras	catm_trx	matm	catm_trx_other	matm_other	ctrx_quarter	tmobile_app	cmobile_app_trx	Master_delinquency	Master_status	Master_mfinanciacion_limite	Master_Fvencimiento	Master_Finiciomora	Master_msaldototal	Master_msaldopesos	Master_msaldodolares	Master_mconsumospesos	Master_mconsumosdolares	Master_mlimitecompra	Master_madelantopesos	Master_madelantodolares	Master_fultimo_cierre	Master_mpagado	Master_mpagospesos	Master_mpagosdolares	Master_fechaalta	Master_mconsumototal	Master_cconsumos	Master_cadelantosefectivo	Master_mpagominimo	Visa_delinquency	Visa_status	Visa_mfinanciacion_limite	Visa_Fvencimiento	Visa_Finiciomora	Visa_msaldototal	Visa_msaldopesos	Visa_msaldodolares	Visa_mconsumospesos	Visa_mconsumosdolares	Visa_mlimitecompra	Visa_madelantopesos	Visa_madelantodolares	Visa_fultimo_cierre	Visa_mpagado	Visa_mpagospesos	Visa_mpagosdolares	Visa_fechaalta	Visa_mconsumototal	Visa_cconsumos	Visa_cadelantosefectivo	Visa_mpagominimo	clase_ternaria	cluster2
21499374	202007	1	0	1	60	178	900.36	9264.97	1102.44	-279.56	106.84	6	1	0	0	0	1	1	0	-80.21	2	218.09	0	0	1.17	-1243.49	1	0	0	1	4	4558.89	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3088.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1199	4	1102.44	0	0	0	0	0	1	5850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	1	50	0	0	176904	-1794	53	0	0	0	351	0	196560	0	0	2	0	-795.6	0	4418	351	1	0	0	0	0	176904	-821	51	3435.45	4019.47	0	3088.8	0	196560	0	0	9	0	-5854.11	0	5393	3088.8	1	0	0	BAJA+2	2
21502022	202001	1	0	1	66	172	2301.83	27201.9	1878.45	361.86	0	10	1	0	0	0	1	1	0	-10490.34	2	0	0	0	1.17	-13702.06	1	0	0	1	0	0	1	0	0	12	108570.05	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1923.24	8	1878.45	0	0	0	0	0	1	1521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	1	3	0	0	707616	-1033	53	0	0	0	351	0	786240	0	0	9	0	-795.6	0	4082	351	1	0	0	0	0	707616	-1245	51	0	0	0	984.14	0	786240	0	0	23	0	-3032.985	0	5003	984.14	2	0	0	BAJA+2	2
21510288	202008	1	0	1	53	180	1907.49	23834.92	2501.5	-2351.38	1843.68	7	1	0	0	0	1	1	0	-9476.89	2	0	0	0	1.17	-3360.82	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2527.49	8	2501.5	0	0	0	0	0	1	702	6	74178	0	0	0	0	0	0	0	0	0	0	1	7	1	117	0	0	0	0	0	0	0	0	0	72	1	6	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	2
21525877	202010	1	0	0	46	181	1805.35	20872.39	1775.06	-43.73	69.62	10	1	0	0	0	1	1	0	-111.66	2	5150.44	0	18328.82	1.17	22173.48	1	1	520.65	1	4	3536.31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	89.16	4	3536.31	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	15	1775.06	0	0	0	0	0	1	11700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	37908	-1764	53	0	0	0	351	0	42120	0	0	3	0	-795.6	0	4451	351	1	0	0	0	0	50544	-2190	51	3112.28	3641.36	0	3536.31	0	56160	0	0	3	0	-4455.4	0	5508	3536.31	4	0	245.7	BAJA+2	1
21535044	202007	1	0	1	61	178	1503.8	22950.18	1329.84	-69.98	218.66	6	1	0	0	0	1	1	0	0	2	7651.1	0	7.61	1.17	6373.31	1	1	945.45	1	3	6069.18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6069.18	0	0	0	0	1	7974.29	0	0	0	0	0	0	1	1361.45	8	1329.84	0	0	0	0	0	2	50310	1	4680	0	0	0	0	0	0	0	0	0	0	1	5	1	184	0	0	0	0	0	0	0	0	0	47	1	9	0	0	63180	-760	53	0	0	0	351	0	70200	0	0	9	0	-795.6	0	3273	351	1	0	0	0	0	63180	-821	51	19710.55	23061.34	0	6069.18	0	70200	0	0	9	23061.34	-11372.03	0	5416	6069.18	3	0	0	BAJA+2	3
21536310	202010	1	0	0	60	36	7.64	-1912.38	1374.11	-1467.26	299.33	11	1	0	0	0	1	1	0	2184.83	3	13296.04	0	0	1.17	36457.84	2	25	14070.74	1	15	9592.51	1	0	0	0	0	0	0	0	0	1	117000	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1036.62	6	3702.34	0	0	0	0	2	6309.41	0	0	0	0	0	0	0	0	12	1374.11	0	0	0	0	0	2	35100	5	9009	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	170	0	1	0	0	252720	-759	53	0	0	0	351	0	280800	0	0	3	0	-795.6	0	1067	351	1	0	0	0	0	252720	-2220	51	8198.73	9592.51	0	5317	0	280800	0	0	3	0	-6889.67	0	1089	5317	7	0	503.1	BAJA+2	1
21546231	202004	1	0	1	51	17	3136.78	38632.05	1890.95	948.33	116.48	9	1	0	0	0	1	1	0	-340.52	2	8521.19	0	7819.69	1.17	15371.31	1	0	0	1	2	2167.54	0	0	0	1	271879.83	0	0	0	0	0	0	0	1	2067.39	0	1	18114.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1923.24	17	1891.94	1	0	0	1	234	1	20826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	75	0	0	0	0	0	0	0	0	0	32	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	202176	-1705	51	1854.45	2169.7	0	0	0	224640	0	0	1	0	-2169.7	0	499	0	0	0	982.8	BAJA+2	3
21547001	202011	1	0	0	51	6	432.05	300.91	419.67	-191.16	201.74	7	1	0	0	0	1	1	0	0	2	153.9	0	0	1.17	128.55	1	0	0	1	5	7531.14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	419.67	0	0	0	0	0	1	7488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	45	0	0	0	0	0	0	0	0	0	14	0	0	0	0	202176	-1672	53	0	0	0	351	0	224640	0	0	26	0	-795.6	0	159	351	1	0	0	0	0	202176	-2037	51	6443.32	7538.68	0	0	0	224640	0	0	26	7538.68	-1522.32	0	159	0	0	0	596.7	BAJA+2	3
21549734	202004	1	0	1	48	34	6.99	801.08	-0.69	-1.63	8.2	6	1	0	0	0	1	1	0	0	2	468.97	0	0.78	1.17	469.75	1	0	0	1	1	80.76	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	80.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	-0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	18	0	0	0	0	0	0	0	0	0	7	1	10	0	0	101088	-152	53	0	0	0	351	0	112320	0	0	1	0	-795.6	0	966	351	1	0	0	0	0	126360	-152	51	0.87	1.01	0	80.76	0	140400	0	0	1	0	0	0	966	80.76	1	0	0	BAJA+2	4
21553673	202011	1	0	0	47	125	1134.04	14069.3	1228.88	-84.22	3.16	7	1	0	0	0	1	1	0	-705.73	2	196.39	0	0	1.17	-2439.14	1	0	0	1	2	729.06	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	926.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	4	1228.88	0	0	0	0	0	1	730.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	52	0	1	0	0	44226	-1642	53	0	0	0	351	0	49140	0	0	5	0	-795.6	0	3472	351	1	0	0	0	0	63180	-2007	51	623.75	729.78	0	0	0	70200	0	0	5	0	-729.78	0	3472	0	0	0	70.2	BAJA+2	3
21557142	202008	1	0	0	45	135	1900.52	6825.75	1788.59	93.19	2.48	6	1	0	0	0	1	1	0	-3106.92	2	0	0	0	1.17	-5166.06	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1923.24	4	1788.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	505440	-1275	51	-118.62	-138.78	0	984.14	0	561600	0	0	12	0	-3032.985	0	3850	984.14	2	0	0	BAJA+2	5
21571467	202011	1	0	1	40	86	-89.82	-23450.32	62.47	-130.17	0	4	1	0	0	0	1	1	0	-103.27	2	0	0	0	0	-129.51	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	62.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	7
21578033	202007	1	0	1	37	37	212.61	5326.07	104.9	0	92.06	7	1	0	0	0	1	1	0	0	2	12781.34	0	176813.25	1.17	185669.13	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	58710.6	0	0	0	0	0	0	0	0	0	0	0	1	33414.03	0	0	1	2103.19	0	0	0	0	0	0	2	5867.98	0	0	0	0	0	0	0	0	2	104.9	1	0	0	1	234	5	14625	0	0	2	29250	0	0	0	0	0	0	0	0	0	0	1	88	0	0	0	0	0	2	29250	0	0	40	1	119	0	0	88452	-1856	53	0	0	0	351	0	98280	0	0	2	0	-795.6	0	1093	351	1	0	0	0	0	126360	-2221	51	0	0	0	984.14	0	140400	0	0	2	0	-3032.985	0	1093	984.14	2	0	0	BAJA+2	4
21578351	202009	1	0	1	37	95	-681.77	4897.73	111.29	0	-677.83	7	1	0	0	0	1	1	0	0	2	262.93	0	33922.66	1.17	36282.48	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	210600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	111.29	1	0	0	1	234	1	234000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	14	1	1	0	0	63180	-515	53	-437.08	-437.08	0	351	0	70200	0	0	7	0	-795.6	0	2410	351	1	0	0	0	0	63180	1036	51	0	0	0	984.14	0	70200	0	0	918	0	-3032.985	0	2870	984.14	2	0	0	BAJA+2	4
21583412	202005	1	0	0	62	176	254.56	8156.94	62.47	157.71	6.47	5	1	0	0	0	1	1	0	0	2	453.77	0	0	0	666.86	1	0	0	0	0	0	0	0	0	1	9353.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	62.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	6
21584898	202004	1	0	1	39	160	-5441.36	53648.53	127.6	-4810.11	50.31	8	1	0	0	0	1	1	0	-12890.4	2	0	0	0	1.17	-12524.35	4	0	0	1	7	13630.55	1	3	2783.12	6	106966.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4718.73	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	127.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	1	14	0	0	0	0	0	0	0	0	0	110	1	24	0	0	252720	-699	53	2833.61	2833.61	0	0	0	280800	0	0	1	0	0	0	2254	0	0	0	187.2	0	0	252720	-1155	51	11828.01	13838.77	0	4718.73	0	280800	0	0	8	0	0	0	4330	4718.73	3	0	1205.1	BAJA+2	3
21585702	202004	1	0	0	43	175	-709.32	2286.37	69.39	-670.9	5.33	5	1	0	0	0	1	1	0	-358.74	2	0	0	0	0	-412.26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	69.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	7
21587870	202006	0	0	0	40	177	0	0	0	0	0	6	1	0	0	0	1	1	0	-216.46	2	12813.48	0	0	1.17	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	58.5	1	1746.81	0	0	0	0	1	1245.72	0	0	0	0	0	0	1	680.72	0	0	0	0	0	0	0	1	3159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	252720	-456	53	0	0	0	351	0	280800	0	0	-1	0	-795.6	0	2847	351	1	0	0	0	0	176904	-913	51	2226.32	2604.79	0	1728.16	9.34	196560	0	0	-1	0	-7816.53	0	5321	1728.16	5	0	304.2	BAJA+2	2
21589836	202001	1	0	0	49	172	1558.73	23982.75	1543.75	3.07	9.73	5	1	0	0	0	1	1	0	-124.13	2	574.8	0	0	1.17	-1924.15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	4	1543.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	9	88452	-789	53	0	0	0	351	0	98280	0	0	9	0	-795.6	0	4342	351	1	0	0	0	9	88452	-365	51	0	0	0	984.14	0	98280	0	0	9	0	-3032.985	0	4782	984.14	2	0	0	BAJA+2	5
21591800	202004	1	0	0	70	175	-1788.76	2026.76	0	-1544.7	15.84	4	1	0	0	0	1	1	0	-101197.31	2	0	0	61.77	0	-101135.38	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	7
21593389	202004	1	0	0	33	89	-11719.92	-8875.16	62.47	-10070.44	0.01	4	1	0	0	0	1	1	0	-62.01	2	0.88	0	0.78	0	-80.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	62.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	7
21597706	202008	1	0	0	54	179	1286.14	16094.42	1221.91	24.5	30.4	6	1	0	0	0	1	1	0	-5785.53	2	0	0	83.31	0	-7230.29	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	2	1221.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	6	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	5
21600822	202005	1	0	0	52	176	-4031.43	67601.66	62.47	-3545.22	46.15	5	1	0	0	0	1	1	0	-18941.09	2	0	0	0	1.17	-18568.56	1	0	0	0	0	0	0	0	0	3	73612.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	62.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	7
21614454	202005	1	0	0	47	176	1334.58	13180.16	1221.91	88.62	7.68	6	1	0	0	0	1	1	0	-1949.53	2	0	0	0	1.17	-3395.52	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	2	1221.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	353808	-851	53	0	0	0	351	0	393120	0	0	4	0	-795.6	0	4289	351	1	0	0	0	0	353808	-851	51	-480	-561.6	0	984.14	0	393120	0	0	4	0	-3032.985	0	4289	984.14	2	0	0	BAJA+2	5
21615220	202008	0	0	0	41	178	-22.13	4795.28	0	-18.92	0	5	1	0	0	0	1	1	0	-9501.86	2	0	0	0	0	-9501.86	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	37908	-2098	51	0	0	0	984.14	0	42120	0	0	5	0	-3032.985	0	3381	984.14	2	0	0	BAJA+2	6
21617108	202005	1	0	1	76	176	138.32	1196.45	0	0	118.23	8	1	0	0	0	1	1	0	0	2	8293.35	0	30.46	1.17	9477.86	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	505440	-637	53	0	0	0	351	0	561600	0	0	4	0	-795.6	0	4500	351	1	0	0	0	0	707616	-1124	51	0	0	0	0	0	786240	0	0	25	0	-170.49	0	5124	0	0	0	0	BAJA+2	4
21621968	202010	1	0	0	40	181	1383.23	5438.25	1285.33	83.32	0.35	6	1	0	0	0	1	1	0	-4721.94	2	0	0	71.48	1.17	-6240.4	1	0	0	1	0	0	1	2	70.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	70.2	0	0	0	0	0	0	0	0	0	0	1	1361.45	6	1285.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	75816	-394	53	71.04	71.04	0	70.2	0	84240	0	0	3	0	-82.88	0	4001	70.2	2	0	0	0	0	63180	-1124	51	0	0	0	984.14	0	70200	0	0	3	0	-3032.985	0	4001	984.14	2	0	0	BAJA+2	2
21635044	202011	1	0	0	52	182	520.88	7167.64	316.9	-109.54	283.88	9	1	0	0	0	1	1	0	0	2	15539.06	0	43335.37	1.17	86439.97	1	6	6158.68	0	0	0	1	7	7081.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	5	3426.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	316.9	0	0	0	0	0	1	25506	1	7712.09	0	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	77	0	0	0	0	75816	-819	53	7081.41	7081.41	0	7081.41	0	84240	0	0	12	0	-6697.99	0	5402	7081.41	7	0	280.8	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	2
21644732	202011	1	0	0	36	182	428.66	4993.34	37.82	-56.01	390.06	6	1	0	0	0	1	1	0	0	2	21449.31	0	34.24	1.17	17307.51	1	0	0	1	4	3887.85	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3887.85	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	37.82	0	0	0	0	0	4	13945.23	2	12866.49	1	11700	0	0	0	0	0	0	0	0	1	1	1	24	0	0	0	0	0	1	11700	0	0	36	0	1	0	0	126360	-1672	53	0	0	0	351	0	140400	0	0	5	0	-795.6	0	3456	351	1	0	0	0	0	126360	-972	51	3362.83	3934.51	0	3887.85	0	140400	0	0	5	0	-5388.16	0	3434	3887.85	4	0	198.9	BAJA+2	1
21651242	202010	0	0	0	49	172	1.67	6849.19	0	0.16	1.27	7	2	0	0	0	1	1	0	0	2	79.94	0	54.99	1.17	135.35	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	999172.1	-364	53	-49.61	0	-49.61	351	0	1110231.32	0	0	24	0	-795.6	0	2932	351	1	0	0	0	0	1395502.85	-1094	51	0	0	0	0	0	1550588.79	0	0	24	0	-42214.59	0	2932	0	0	0	0	BAJA+2	2
21668153	202004	1	0	1	34	143	1454.32	17617.7	1281.66	121.44	26.13	6	1	0	0	0	1	1	0	-3424.61	2	384.6	0	0	1.17	92.06	1	0	0	1	1	31.69	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31.69	0	0	0	0	3	13400.79	0	0	0	0	0	0	1	1361.45	6	1281.66	0	0	0	0	0	2	20371.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	51	0	0	0	0	0	0	0	0	0	26	0	0	0	0	88452	-548	53	0	0	0	351	0	98280	0	0	8	0	-795.6	0	2760	351	1	0	0	0	0	88452	-1278	51	27.42	32.08	0	31.69	0	98280	0	0	23	32.08	-32.08	0	2760	31.69	1	0	0	BAJA+2	2
21670735	202009	1	0	0	54	180	1255.11	14204.63	1235.88	15.2	1.24	6	1	0	0	0	1	1	0	-473.67	2	83.53	0	0	0	-1562.61	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	4	1235.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	5
